Policy_Cancelled_Post_Purchase,Policy_Start_Year,Policy_Start_Week,Grace_Period_Extensions,Previous_Policy_Duration_Months,Adult_Dependents,Child_Dependents,Infant_Dependents,Existing_Policyholder,Previous_Claims_Filed,Years_Without_Claims,Policy_Amendments_Count,Underwriting_Processing_Days,Vehicles_on_Policy,Custom_Riders_Requested,Days_Since_Quote,Purchased_Coverage_Bundle,Total_Dependents,Has_Children,Employer_ID_Present,Broker_ID_Missing,Underwriting_Delayed,Fast_Buyer,log_Income,log_Income_Per_Dependent,Risk_Score,Indecision_Score,Policy_Complexity,Month_Num,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Deductible_Tier_Ord,Agency_National,Emp_Employed_FullTime,Emp_Self_Employed,Emp_Unemployed,Acq_Aggregator_Site,Acq_Corporate_Partner,Acq_Direct_Website,Acq_Local_Broker,Broker_ID_TargetEnc,Region_TargetEnc,Employer_ID_TargetEnc
1,2015,43,2,5,2,0.0,0,0,0,0,1,0,0,2,77,4,2.0,0,0,0,0,0,9.97187724214546,8.8733583387641,2,77,3,2,0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1,1,1,0,0,1,0,0,0,2.728583246565186,2.6246346197067454,2.7718757197912924
0,2015,28,2,4,2,0.0,0,0,0,0,0,0,0,1,131,3,2.0,0,0,0,0,0,11.249651476829609,10.151065211486467,2,0,1,11,-0.5000000000000004,0.8660254037844384,-0.23931566428755743,-0.9709418174260521,2,1,1,0,0,1,0,0,0,2.7182234133007244,2.626062861041803,2.7722462297698374
0,2016,4,0,1,2,0.0,0,0,0,0,0,0,0,1,0,2,2.0,0,0,1,0,1,10.24741443411814,9.14887304101345,0,0,1,5,0.49999999999999994,-0.8660254037844387,0.4647231720437685,0.8854560256532099,1,0,1,0,0,0,0,1,0,2.583448877706838,2.8988226421989527,2.7718757197912924
0,2016,40,1,0,1,0.0,0,0,0,0,0,0,1,0,0,2,1.0,0,1,1,0,1,10.059404813896107,9.366300413920115,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.992708874098054,0.1205366802553232,1,0,1,0,0,0,1,0,0,2.5966078088390705,2.626062861041803,2.3088237347251486
0,2017,27,4,10,2,0.0,0,0,0,0,0,0,0,0,122,4,2.0,0,0,0,0,0,10.618923238623323,9.520359846662151,4,0,0,11,-0.5000000000000004,0.8660254037844384,-0.12053668025532283,-0.992708874098054,1,1,0,0,0,0,0,0,1,2.9736655953316586,2.8789866147675753,2.771069059750662
0,2016,39,2,5,2,0.0,0,0,0,0,1,0,0,2,271,2,2.0,0,0,0,0,0,10.076942416129496,8.978414199437134,2,271,3,1,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,1,1,1,0,0,0,0,0,0,2.787348616693616,2.8683079081187643,2.773039070400976
0,2017,25,0,2,2,2.0,0,0,0,0,0,0,0,2,73,6,4.0,1,0,0,0,0,10.938844407668707,9.329477512640647,0,0,2,10,-0.8660254037844386,0.5000000000000001,0.12053668025532308,-0.992708874098054,1,1,1,0,0,1,0,0,0,2.728583246565186,2.869852256503035,2.7718757197912924
0,2015,33,1,2,2,0.0,0,0,0,0,2,0,0,0,0,0,2.0,0,1,1,0,1,0.0,0.0,1,0,2,12,-2.4492935982947064e-16,1.0,-0.7485107481711011,-0.6631226582407952,1,0,1,0,0,1,0,0,0,2.5966078088390705,2.626062861041803,2.691580640645045
1,2017,7,1,3,1,0.0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,0,0,1,10.542628815502244,9.849508021865363,1,0,0,6,1.2246467991473532e-16,-1.0,0.7485107481711011,0.6631226582407953,1,0,1,0,0,0,0,1,0,2.649645790891766,2.6801663303481655,2.7721016236441542
0,2016,48,1,3,2,0.0,0,0,0,0,0,0,0,2,16,2,2.0,0,0,0,0,0,10.300202153048573,9.20165711471279,1,0,2,3,1.0,6.123233995736766e-17,-0.4647231720437684,0.88545602565321,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.709558931596784,2.773039070400976
0,2016,38,2,2,2,0.0,0,0,0,0,0,0,0,2,8,1,2.0,0,0,0,0,0,11.299925171442144,10.201337630168103,2,0,2,1,0.49999999999999994,0.8660254037844387,-0.992708874098054,-0.12053668025532357,1,0,1,0,0,1,0,0,0,2.6401344221221437,2.7268124802399303,2.7722462297698374
0,2017,23,0,1,2,0.0,0,0,0,0,0,0,0,0,176,3,2.0,0,0,0,0,0,10.473278822779623,9.37472309686111,0,0,0,10,-0.8660254037844386,0.5000000000000001,0.35460488704253584,-0.9350162426854147,1,1,0,1,0,0,0,0,1,3.017828987560209,2.7388269394339586,2.771069059750662
1,2015,29,1,4,2,0.0,0,0,0,0,0,0,0,1,68,4,2.0,0,0,0,0,0,10.786413209494862,9.687842277088832,1,0,1,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,2,1,1,0,0,1,0,0,0,2.731333256828505,2.620213910149435,2.771069059750662
1,2015,30,1,4,2,0.0,0,0,0,0,0,0,0,1,115,2,2.0,0,0,0,0,0,10.287665011248409,9.189120821318047,1,0,1,11,-0.5000000000000004,0.8660254037844384,-0.46472317204376806,-0.8854560256532101,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.6243312997633286,2.7721016236441542
0,2015,44,0,3,2,0.0,0,0,0,0,0,0,0,0,110,2,2.0,0,0,0,0,0,10.426557310020419,9.328004289427163,0,0,0,2,0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.7626875380986817,2.7721016236441542
0,2015,41,0,3,2,0.0,0,0,0,0,4,0,0,1,24,2,2.0,0,0,0,0,0,10.619912686991931,9.521349246675102,0,96,5,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1,0,0,0,0,1,0,0,0,2.8342841875511606,2.620213910149435,2.771069059750662
0,2015,28,1,3,2,0.0,1,0,0,0,1,0,0,2,80,4,3.0,1,0,0,0,0,10.549638246824216,9.16342249148928,1,80,3,11,-0.5000000000000004,0.8660254037844384,-0.23931566428755743,-0.9709418174260521,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.6243312997633286,2.7721016236441542
1,2017,34,0,1,2,2.0,0,0,0,0,0,0,0,0,122,7,4.0,1,0,0,0,0,11.44132494652528,9.831930002213028,0,0,0,12,-2.4492935982947064e-16,1.0,-0.8229838658936564,-0.5680647467311559,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.6801663303481655,2.7721016236441542
0,2017,18,0,2,2,0.0,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,10.577322190688674,9.478760875733176,0,0,0,9,-1.0,-1.8369701987210297e-16,0.8229838658936565,-0.5680647467311557,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.702409815168983,2.773039070400976
0,2017,11,0,3,2,0.0,0,0,0,0,0,0,0,1,73,4,2.0,0,0,0,0,0,10.47593381957152,9.377377943682498,0,0,1,7,-0.4999999999999997,-0.8660254037844388,0.970941817426052,0.23931566428755804,1,0,1,0,0,1,0,0,0,2.8342841875511606,2.86132218605078,2.771069059750662
0,2017,35,1,3,2,0.0,0,0,0,0,1,0,0,3,9,3,2.0,0,0,0,0,0,11.159428181203126,10.060844372911825,1,9,4,12,-2.4492935982947064e-16,1.0,-0.8854560256532096,-0.4647231720437691,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.841735931654188,2.7721016236441542
0,2017,19,2,3,2,0.0,0,0,0,0,0,0,0,1,103,2,2.0,0,0,0,0,0,10.669594492734603,9.571028684898156,2,0,1,9,-1.0,-1.8369701987210297e-16,0.7485107481711013,-0.663122658240795,1,0,1,0,0,1,0,0,0,2.836790606428774,2.8411396005635243,2.7718757197912924
0,2017,23,2,4,1,0.0,0,0,0,0,0,0,0,0,0,4,1.0,0,1,1,0,1,10.432722480433064,9.739604752212756,2,0,0,10,-0.8660254037844386,0.5000000000000001,0.35460488704253584,-0.9350162426854147,1,0,1,0,0,1,0,0,0,2.5884878412643415,2.619937665862752,2.836239857052106
1,2017,27,0,1,1,0.0,0,1,4,17,0,0,0,3,0,2,1.0,0,1,1,0,1,0.0,0.0,-13,0,3,11,-0.5000000000000004,0.8660254037844384,-0.12053668025532283,-0.992708874098054,1,0,1,0,0,1,0,0,0,2.5913161633070634,2.620213910149435,2.636878181729335
0,2017,29,1,1,1,0.0,0,1,0,19,0,0,0,2,17,2,1.0,0,1,1,0,0,10.147468489716811,9.454360483518034,-18,0,2,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,1,0,1,0,0,0,1,0,0,2.583448877706838,2.6246346197067454,2.3130599999477157
0,2016,35,1,3,2,0.0,0,0,0,0,0,0,0,0,209,2,2.0,0,0,0,0,0,10.347840305515978,9.249292138710208,1,0,0,12,-2.4492935982947064e-16,1.0,-0.8854560256532096,-0.4647231720437691,1,0,1,0,0,1,0,0,0,2.836790606428774,2.8207722605876127,2.7718757197912924
0,2017,15,0,0,2,0.0,0,1,0,0,0,0,0,1,0,2,2.0,0,0,0,0,1,0.0,0.0,0,0,1,8,-0.8660254037844384,-0.5000000000000004,0.9709418174260521,-0.2393156642875575,4,0,1,0,0,1,0,0,0,2.8342841875511606,2.620213910149435,2.771069059750662
0,2017,29,2,5,2,0.0,0,0,0,0,1,0,0,2,64,4,2.0,0,0,0,0,0,11.427032989049993,10.328442493927486,2,64,3,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,2,1,1,0,0,1,0,0,0,2.728583246565186,2.7653450249559866,2.7718757197912924
0,2017,24,1,1,2,0.0,0,1,0,2,1,0,1,2,7,2,2.0,0,0,1,0,0,10.308726301693705,9.210180692561437,-1,7,3,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,1,0,0,0,1,0,0,1,0,2.5913161633070634,2.620213910149435,2.771069059750662
0,2017,3,0,2,2,1.0,0,0,0,0,0,0,0,2,0,2,3.0,1,0,0,0,1,10.81055588854814,9.424322081498007,0,0,2,5,0.49999999999999994,-0.8660254037844387,0.3546048870425356,0.9350162426854148,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.6243312997633286,2.7721016236441542
1,2016,14,1,2,2,0.0,0,0,0,0,1,0,0,0,55,2,2.0,0,0,0,0,0,9.78664076596176,8.688140865699108,1,55,1,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,1,1,1,0,0,1,0,0,0,2.731333256828505,2.620213910149435,2.771069059750662
0,2016,41,0,4,2,0.0,0,0,0,0,0,0,0,0,222,2,2.0,0,0,0,0,0,10.52641235607687,9.427853703305777,0,0,0,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,4,0,1,0,0,1,0,0,0,2.8276990465078673,2.873653340917678,2.7721016236441542
0,2015,37,0,2,2,0.0,0,0,0,0,0,0,0,0,2,2,2.0,0,0,0,0,1,10.702908906241753,9.604341575467211,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.970941817426052,-0.23931566428755774,1,0,0,1,0,0,0,0,1,2.6509269941094935,2.626062861041803,2.7722462297698374
0,2017,21,1,1,1,1.0,0,0,0,0,1,0,0,3,76,3,2.0,1,0,0,0,0,11.124397706697954,10.02581491375326,1,76,4,9,-1.0,-1.8369701987210297e-16,0.5680647467311558,-0.8229838658936564,1,0,1,0,0,1,0,0,0,2.828848952938124,2.8690333129168364,2.7722462297698374
0,2016,46,0,1,2,0.0,0,0,0,0,0,0,0,1,99,2,2.0,0,0,0,0,0,9.387980990251597,8.289536136217396,0,0,1,3,1.0,6.123233995736766e-17,-0.6631226582407955,0.7485107481711007,1,1,1,0,0,1,0,0,0,2.728261300870928,2.702409815168983,2.773039070400976
0,2017,8,0,2,2,0.0,0,0,0,0,1,0,0,0,0,2,2.0,0,1,1,0,1,10.250508243786227,9.151966631690842,0,0,1,6,1.2246467991473532e-16,-1.0,0.8229838658936564,0.5680647467311559,1,0,1,0,0,0,1,0,0,2.583448877706838,2.6246346197067454,2.741707344137327
1,2016,19,0,3,2,2.0,0,0,0,0,0,0,0,0,11,7,4.0,1,0,0,0,0,11.202812626689683,9.593429255926932,0,0,0,9,-1.0,-1.8369701987210297e-16,0.7485107481711013,-0.663122658240795,1,0,1,0,0,1,0,0,0,2.828848952938124,2.9044359574156173,2.7722462297698374
1,2017,3,2,1,2,0.0,0,0,0,0,0,0,0,0,66,4,2.0,0,0,0,0,0,10.527773281544572,9.429214555830622,2,0,0,5,0.49999999999999994,-0.8660254037844387,0.3546048870425356,0.9350162426854148,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.7688928281029224,2.7721016236441542
0,2016,29,2,5,3,0.0,0,0,0,0,0,0,0,0,67,4,3.0,0,0,0,0,0,11.217023568807043,9.830769537021883,2,0,0,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,2,0,1,0,0,1,0,0,0,2.828848952938124,2.834425338876217,2.7722462297698374
1,2017,8,0,4,2,0.0,0,0,0,0,0,0,0,0,27,2,2.0,0,0,0,0,0,10.286410143275017,9.187866038850306,0,0,0,6,1.2246467991473532e-16,-1.0,0.8229838658936564,0.5680647467311559,1,0,1,0,0,1,0,0,0,2.828848952938124,2.7381464684946524,2.7722462297698374
0,2017,11,0,2,1,0.0,0,0,0,0,0,0,1,0,80,2,1.0,0,0,1,0,0,10.238078377554809,9.544966977896953,0,0,0,7,-0.4999999999999997,-0.8660254037844388,0.970941817426052,0.23931566428755804,1,0,1,0,0,0,0,1,0,2.5966078088390705,2.626062861041803,2.7722462297698374
0,2016,38,2,4,3,0.0,0,0,0,0,0,0,0,1,102,4,3.0,0,0,0,0,0,10.97841932460522,9.592176160331068,2,0,1,1,0.49999999999999994,0.8660254037844387,-0.992708874098054,-0.12053668025532357,1,0,1,0,0,1,0,0,0,2.836790606428774,2.7299311528514933,2.7718757197912924
0,2016,28,0,1,1,0.0,0,0,0,0,0,0,0,1,0,2,1.0,0,0,0,0,1,10.829538300124971,10.136410925118067,0,0,1,11,-0.5000000000000004,0.8660254037844384,-0.23931566428755743,-0.9709418174260521,1,0,1,0,0,1,0,0,0,2.8342841875511606,2.7700999012531,2.771069059750662
0,2015,48,2,4,2,0.0,0,0,0,0,0,0,1,0,28,2,2.0,0,0,0,0,0,9.422280599769675,8.323830100623457,2,0,0,3,1.0,6.123233995736766e-17,-0.4647231720437684,0.88545602565321,1,1,1,0,0,0,0,0,1,2.650353422270624,2.6243312997633286,2.7721016236441542
1,2015,41,2,2,2,0.0,0,0,0,0,0,0,0,0,152,4,2.0,0,0,0,0,0,10.393437487481297,9.294886462643133,2,0,0,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,2,1,1,0,0,1,0,0,0,2.728261300870928,2.619937665862752,2.773039070400976
0,2016,43,2,4,2,0.0,0,0,0,0,0,0,0,2,83,4,2.0,0,0,0,0,0,10.611477039098975,9.512914012582371,2,0,2,2,0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.6801663303481655,2.7721016236441542
0,2017,24,2,5,2,0.0,0,0,0,0,1,0,0,2,35,2,2.0,0,0,0,0,0,11.096809992542633,9.998228024633285,2,35,3,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,2,1,1,0,0,0,0,1,0,3.6647492338720875,2.738752202267514,2.7721016236441542
0,2016,15,1,4,2,2.0,0,0,0,0,0,0,0,0,10,1,4.0,1,0,0,0,0,10.826475408527983,9.217116958956757,1,0,0,8,-0.8660254037844384,-0.5000000000000004,0.9709418174260521,-0.2393156642875575,1,1,1,0,0,1,0,0,0,2.728261300870928,2.7646248793391384,2.773039070400976
0,2015,36,0,2,3,0.0,0,0,0,0,3,0,1,1,36,1,3.0,0,0,0,0,0,10.642170560030658,9.255947857745952,0,108,4,1,0.49999999999999994,0.8660254037844387,-0.9350162426854147,-0.3546048870425359,1,1,1,0,0,1,0,0,0,3.301762492033242,2.8411396005635243,2.7718757197912924
0,2015,38,0,3,2,2.0,0,0,0,0,1,0,0,1,50,1,4.0,1,0,0,0,0,10.816080656602738,9.206723037302854,0,50,2,1,0.49999999999999994,0.8660254037844387,-0.992708874098054,-0.12053668025532357,1,1,1,0,0,1,0,0,0,2.731333256828505,2.7772425842406867,2.771069059750662
1,2017,32,0,3,2,0.0,0,0,0,0,0,0,0,1,21,2,2.0,0,0,0,0,0,10.998058184702893,9.899479363802564,0,0,1,12,-2.4492935982947064e-16,1.0,-0.663122658240795,-0.7485107481711013,4,0,1,0,0,1,0,0,0,2.828848952938124,2.829071342154782,2.7722462297698374
1,2017,22,2,5,2,0.0,0,0,0,0,1,0,0,0,109,7,2.0,0,0,0,0,0,10.870728399918697,9.772154123571145,2,109,1,10,-0.8660254037844386,0.5000000000000001,0.46472317204376906,-0.8854560256532096,1,1,1,0,0,0,0,1,0,3.642126728280372,2.86132218605078,2.771069059750662
1,2016,5,2,6,2,0.0,0,0,1,0,0,0,0,0,76,0,2.0,0,0,0,0,0,10.31914751605434,9.220601215671353,3,0,0,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,0.8229838658936564,1,0,0,0,0,1,0,0,0,2.828848952938124,2.626062861041803,2.7722462297698374
0,2017,3,0,3,2,0.0,0,0,0,0,0,0,0,1,0,2,2.0,0,0,0,0,1,10.669661889235682,9.571096078266766,0,0,1,5,0.49999999999999994,-0.8660254037844387,0.3546048870425356,0.9350162426854148,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.6243312997633286,2.7721016236441542
0,2017,8,2,3,2,0.0,0,0,0,0,2,0,0,2,48,3,2.0,0,0,0,0,0,10.226571637908387,9.128031737918285,2,96,4,6,1.2246467991473532e-16,-1.0,0.8229838658936564,0.5680647467311559,1,1,1,0,0,1,0,0,0,2.728261300870928,2.822517202044326,2.773039070400976
0,2016,24,2,2,2,0.0,0,0,0,0,0,0,0,1,139,4,2.0,0,0,1,0,0,10.689261315271196,9.590694602255487,2,0,1,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,1,0,1,0,0,0,0,1,0,2.5884878412643415,2.854159753865369,2.773039070400976
0,2016,3,1,1,2,0.0,0,0,0,0,1,0,1,0,12,2,2.0,0,0,1,0,0,9.833856084332547,8.735351001217788,1,12,1,5,0.49999999999999994,-0.8660254037844387,0.3546048870425356,0.9350162426854148,1,1,1,0,0,0,0,1,0,2.5884878412643415,2.619937665862752,2.773039070400976
0,2016,18,0,3,2,0.0,0,0,0,0,0,0,0,0,60,2,2.0,0,0,0,0,0,10.44058950975406,9.342035663331295,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0.8229838658936565,-0.5680647467311557,1,0,1,0,0,0,0,1,0,2.6404476220729736,2.760403058319625,2.7718757197912924
1,2016,34,1,2,3,0.0,0,0,0,0,5,0,0,0,87,4,3.0,0,0,0,0,0,10.818722327083533,9.432488027550813,1,435,5,12,-2.4492935982947064e-16,1.0,-0.8229838658936564,-0.5680647467311559,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.7610966617095727,2.773039070400976
0,2017,20,1,2,2,0.0,0,0,0,0,0,0,0,1,87,2,2.0,0,0,0,0,0,10.77158082455694,9.673010510121694,1,0,1,9,-1.0,-1.8369701987210297e-16,0.6631226582407952,-0.7485107481711012,4,0,1,0,0,1,0,0,0,2.828848952938124,2.6912171911376417,2.7722462297698374
0,2017,6,0,2,2,0.0,0,0,0,0,0,0,0,2,99,2,2.0,0,0,0,0,0,10.459970724664469,9.36141575649794,0,0,2,6,1.2246467991473532e-16,-1.0,0.6631226582407952,0.7485107481711011,1,0,1,0,0,1,0,0,0,2.836790606428774,2.8207722605876127,2.7718757197912924
0,2017,30,2,5,2,0.0,0,0,0,0,0,0,0,1,0,4,2.0,0,0,0,0,1,11.108445871083356,10.009863552415279,2,0,1,11,-0.5000000000000004,0.8660254037844384,-0.46472317204376806,-0.8854560256532101,1,1,1,0,0,0,0,1,0,3.642126728280372,2.86132218605078,2.771069059750662
0,2017,8,0,1,2,0.0,0,0,0,0,1,0,0,2,11,3,2.0,0,0,0,0,0,10.081050722811034,8.982522161448163,0,11,3,6,1.2246467991473532e-16,-1.0,0.8229838658936564,0.5680647467311559,1,1,1,0,0,1,0,0,0,2.7182234133007244,2.626062861041803,2.7722462297698374
0,2017,5,1,3,2,0.0,0,0,0,0,0,0,0,0,37,2,2.0,0,0,0,0,0,10.249694396602445,9.151152842048367,1,0,0,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,0.8229838658936564,1,0,1,0,0,1,0,0,0,2.8342841875511606,2.7772425842406867,2.771069059750662
0,2015,52,2,8,2,0.0,0,0,0,0,0,0,0,1,51,3,2.0,0,0,0,0,0,10.299998693256152,9.201453668604039,2,0,1,4,0.8660254037844387,-0.4999999999999998,6.432490598706546e-16,1.0,1,1,1,0,0,1,0,0,0,2.7182234133007244,2.8681269105100764,2.7722462297698374
0,2016,25,1,1,3,0.0,0,0,0,0,0,0,0,1,42,4,3.0,0,0,0,0,0,11.068009921324617,9.68176236986138,1,0,1,10,-0.8660254037844386,0.5000000000000001,0.12053668025532308,-0.992708874098054,1,0,1,0,0,1,0,0,0,2.836790606428774,2.684503903174597,2.7718757197912924
1,2015,42,2,1,2,0.0,0,0,1,0,0,0,0,1,37,2,2.0,0,0,0,0,0,10.419218624891387,9.32066604083473,3,0,1,2,0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,0,0,0,0,1,0,0,0,2.8342841875511606,2.620213910149435,2.771069059750662
0,2016,19,1,2,2,0.0,0,0,0,0,0,0,0,2,12,4,2.0,0,0,0,0,0,10.959912331458954,9.861334811854725,1,0,2,9,-1.0,-1.8369701987210297e-16,0.7485107481711013,-0.663122658240795,1,0,1,0,0,1,0,0,0,2.8342841875511606,2.7772425842406867,2.771069059750662
0,2017,10,1,4,2,0.0,0,0,0,0,0,0,0,0,34,4,2.0,0,0,0,0,0,10.336113444305134,9.237566033849289,1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.9350162426854148,0.35460488704253557,1,0,1,0,0,1,0,0,0,2.836790606428774,2.760403058319625,2.7718757197912924
0,2016,45,2,5,2,0.0,0,0,0,0,0,0,0,0,94,2,2.0,0,0,0,0,0,9.376409741196968,8.27796683567818,2,0,0,2,0.8660254037844386,0.5000000000000001,-0.7485107481711011,0.6631226582407952,1,1,1,0,0,0,0,0,1,2.7446960686295507,2.660595684457301,2.771069059750662
1,2017,26,0,5,2,0.0,0,0,0,0,0,0,0,1,113,2,2.0,0,0,0,0,0,10.522565337121359,9.424006891080415,0,0,1,10,-0.8660254037844386,0.5000000000000001,-3.216245299353273e-16,-1.0,4,0,1,0,0,1,0,0,0,2.828848952938124,2.816399070082572,2.7722462297698374
1,2016,18,4,10,2,0.0,0,0,0,0,0,0,0,0,123,2,2.0,0,0,0,0,0,10.394937983642738,9.296386866950174,4,0,0,8,-0.8660254037844384,-0.5000000000000004,0.8229838658936565,-0.5680647467311557,4,0,1,0,0,1,0,0,0,2.8276990465078673,2.7134111078652317,2.7721016236441542
0,2015,41,0,2,2,0.0,0,0,0,0,0,0,0,0,102,2,2.0,0,0,0,0,0,9.834452537304,8.735947390268658,0,0,0,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1,0,0,1,0,0,0,0,0,2.237876698172329,2.6246346197067454,2.7718757197912924
1,2016,30,1,3,2,0.0,0,0,0,0,0,0,0,0,55,3,2.0,0,0,0,0,0,11.103831179356765,10.005248999308515,1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.46472317204376806,-0.8854560256532101,1,1,1,0,0,1,0,0,0,2.728261300870928,2.8903002604354273,2.773039070400976
0,2016,18,1,3,2,0.0,0,0,0,0,0,0,0,1,36,2,2.0,0,0,0,0,0,10.278994358613334,9.180450761690357,1,0,1,8,-0.8660254037844384,-0.5000000000000004,0.8229838658936565,-0.5680647467311557,1,0,1,0,0,1,0,0,0,2.674740150005572,2.626062861041803,2.7722462297698374
1,2017,20,2,5,2,0.0,0,0,0,0,0,0,0,1,305,4,2.0,0,0,0,0,0,10.064604624891173,8.966077451842043,2,0,1,9,-1.0,-1.8369701987210297e-16,0.6631226582407952,-0.7485107481711012,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.873653340917678,2.7721016236441542
1,2017,31,2,5,2,0.0,0,0,0,0,0,0,0,2,290,4,2.0,0,0,0,0,0,10.982944714234469,9.884366402981236,2,0,2,12,-2.4492935982947064e-16,1.0,-0.5680647467311556,-0.8229838658936565,2,0,1,0,0,1,0,0,0,2.836790606428774,2.7335387705231486,2.7718757197912924
0,2015,49,0,3,2,0.0,0,0,0,0,1,0,0,0,0,2,2.0,0,0,1,0,1,10.339156885623725,9.240609278021388,0,0,1,4,0.8660254037844387,-0.4999999999999998,-0.35460488704253595,0.9350162426854147,1,0,1,0,0,0,0,1,0,2.583448877706838,2.8220006343972877,2.7718757197912924
0,2016,19,0,3,2,0.0,0,0,0,0,0,259,0,0,281,2,2.0,0,0,0,1,0,9.88791086337191,8.789400139409747,0,0,0,9,-1.0,-1.8369701987210297e-16,0.7485107481711013,-0.663122658240795,1,0,0,1,0,0,0,0,0,2.235903120978646,2.7353417202591603,2.7722462297698374
0,2016,18,2,5,2,0.0,0,0,0,0,0,0,0,0,104,2,2.0,0,0,0,0,0,9.478297429119896,8.379838116876122,2,0,0,8,-0.8660254037844384,-0.5000000000000004,0.8229838658936565,-0.5680647467311557,1,1,1,0,0,0,0,0,1,2.7446960686295507,2.8789866147675753,2.771069059750662
1,2017,33,0,1,2,2.0,0,0,0,0,0,0,0,0,4,7,4.0,1,0,0,0,1,11.216951778566802,9.607567642077926,0,0,0,12,-2.4492935982947064e-16,1.0,-0.7485107481711011,-0.6631226582407952,1,0,1,0,0,1,0,0,0,2.674740150005572,2.626062861041803,2.7722462297698374
1,2016,23,0,3,2,0.0,0,0,1,0,0,46,0,0,213,2,2.0,0,0,0,1,0,10.730450335329218,9.631881783272245,1,0,0,9,-1.0,-1.8369701987210297e-16,0.35460488704253584,-0.9350162426854147,2,0,1,0,0,0,0,0,1,2.526956267115687,2.620213910149435,2.771069059750662
0,2016,12,0,1,2,0.0,0,0,0,0,0,0,0,0,68,4,2.0,0,0,0,0,0,9.492774196435944,8.394312685706895,0,0,0,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,0.120536680255323,1,1,1,0,0,0,0,0,1,3.0177413758277263,2.741187336515599,2.7722462297698374
0,2017,19,0,2,1,0.0,0,0,0,0,0,0,0,0,30,2,1.0,0,0,0,0,0,10.936387119852226,10.243257737798594,0,0,0,9,-1.0,-1.8369701987210297e-16,0.7485107481711013,-0.663122658240795,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.683600349574328,2.773039070400976
1,2017,14,2,3,2,0.0,0,0,0,0,0,0,0,0,69,2,2.0,0,0,0,0,0,10.497507527709573,9.398950447855011,2,0,0,8,-0.8660254037844384,-0.5000000000000004,0.992708874098054,-0.12053668025532288,4,0,1,0,0,1,0,0,0,2.836790606428774,2.8220006343972877,2.7718757197912924
0,2016,45,0,4,2,0.0,0,0,0,0,0,0,0,2,38,2,2.0,0,0,0,0,0,10.2892902835126,9.1907459829969,0,0,2,3,1.0,6.123233995736766e-17,-0.7485107481711011,0.6631226582407952,4,0,1,0,0,1,0,0,0,2.828848952938124,2.7639592643815845,2.7722462297698374
1,2015,42,2,5,2,0.0,0,0,0,0,0,0,0,0,290,3,2.0,0,0,0,0,0,10.258575437763154,9.160033257819684,2,0,0,2,0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,2,1,0,1,0,0,0,0,0,2.8652674878306392,2.8789866147675753,2.771069059750662
